,Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other.7, Timestamp (Formatted)
3678,182.0,87349.1197644615,101857.50297993458,0.0,-187500.02235174447,-41667.809089161055,-51049.86441729837,-46602.76134047048,-52796.42972903606,-52198.028826478585,187500.0,-21982.471285160933,-44997.19083275686,-53186.49002152563,-60214.10199571872,0.0,-24234.968332644505,0.218875,0.92025,0.2185625,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.254008,0.0, 2022-03-22 22:52:11.254
3679,184.0,86699.84629152373,104184.67720564333,0.0,-187500.02235174447,-40201.35583893726,-50406.73767408582,-45627.80059907444,-53442.79747519463,-51317.8618333175,187500.0,-21129.975751635524,-44095.2085370074,-52313.363827867965,-59382.32652930338,0.0,-23936.058454043683,0.218875,0.92025,0.2185625,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.262115,0.0, 2022-03-22 22:52:11.262
3680,186.0,86682.83661399325,116741.5072609791,0.0,-187500.02235174447,-41691.5913452615,-51408.38639836149,-46822.09900881041,-53539.11114205255,-52029.45196979666,187500.0,-22153.61859245522,-44768.24191430115,-53351.31178513906,-60264.61693818771,0.0,-24538.974408981136,0.2164375,0.922125,0.2152812499999999,192.0,3.0,88.0,14.0,112.0,3.0,80.0,0.0,0.0,0.0,1647985931.268478,0.0, 2022-03-22 22:52:11.268
3681,188.0,87375.56187815212,93758.79541144316,0.0,-187500.02235174447,-40806.14934040896,-50469.523724260776,-45907.95736407726,-52728.25690844738,-51741.91912912359,187500.0,-21364.22203352714,-44566.87504850329,-52557.40017383101,-59674.86616073444,0.0,-23879.53089231621,0.2164375,0.922125,0.2152812499999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.28339,0.0, 2022-03-22 22:52:11.283
3682,190.0,86270.17870785936,118041.19414582184,0.0,-187500.02235174447,-40731.7180313728,-50954.62363417431,-46181.31919876566,-53943.029516104405,-51506.53290826475,187500.0,-21631.459490234796,-44235.80100963128,-52824.43646483857,-59762.574405977066,0.0,-24357.478244004044,0.2164375,0.922125,0.2152812499999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.290588,0.0, 2022-03-22 22:52:11.290
3683,192.0,87347.0187004827,102066.67060454734,0.0,-187500.02235174447,-41673.531135741614,-51058.69335635821,-46587.74096819651,-52807.53854603035,-52197.85001252294,187500.0,-21988.08157301921,-44998.59899265754,-53184.2548470801,-60215.82308004178,0.0,-24238.14228035716,0.2164375,0.922125,0.2152812499999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.298289,0.0, 2022-03-22 22:52:11.298
3684,194.0,86703.69079157004,103999.76122376457,0.0,-187500.02235174447,-40212.01762104245,-50403.58607811762,-45625.855997306826,-53435.7119722023,-51324.00856304271,187500.0,-21126.80180392287,-44105.78091213476,-52309.474624332746,-59386.46160202761,0.0,-23940.014712812277,0.2164375,0.922125,0.2152812499999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.306071,0.0, 2022-03-22 22:52:11.306
3685,196.0,86667.59272427473,116892.02390814111,0.0,-187500.02235174447,-41694.02768540713,-51400.20565989085,-46813.62769766185,-53546.30840376716,-52026.27802208401,187500.0,-22145.080226073293,-44764.30800727702,-53358.48669510922,-60256.972641584,0.0,-24543.355350894377,0.2164375,0.922125,0.2152812499999999,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.314681,0.0, 2022-03-22 22:52:11.314
3686,198.0,87383.49674743376,93731.61569018551,0.0,-187500.02235174447,-40810.48557883329,-50461.87942765706,-45897.80967209455,-52714.22001292944,-51747.8646931487,187500.0,-21360.91397534776,-44566.42801361418,-52559.34477559862,-59668.56296879804,0.0,-23885.63291855251,0.21,0.928,0.214,192.0,3.0,72.0,14.5,0.0,3.0,88.0,0.0,0.0,0.0,1647985931.320877,0.0, 2022-03-22 22:52:11.320
3687,200.0,86262.28854206664,117926.0379583881,0.0,-187500.02235174447,-40709.43334215085,-50941.86078809033,-46144.81880007015,-53931.80894038784,-51507.739902465335,187500.0,-21624.37398724246,-44229.90014909508,-52808.7678919754,-59749.16335930388,0.0,-24352.00206661249,0.21,0.928,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.328788,0.0, 2022-03-22 22:52:11.328
3688,202.0,87336.84865675554,102228.89956580396,0.0,-187500.02235174447,-41669.552525228566,-51062.068469770966,-46598.46980553506,-52810.44427280954,-52213.02684700809,187500.0,-22001.04558480329,-45001.86234734802,-53200.63867576584,-60219.73463532146,0.0,-24248.13351012868,0.21,0.928,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.33579,0.0, 2022-03-22 22:52:11.335
3689,204.0,86717.3700591767,103789.36425320676,0.0,-187500.02235174447,-40197.600745868775,-50389.5938860886,-45621.81033156042,-53414.90249811441,-51330.98230731277,187500.0,-21126.62298996723,-44100.14827253202,-52310.41339759987,-59376.80564842292,0.0,-23933.845631342607,0.21,0.928,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.342765,0.0, 2022-03-22 22:52:11.342
3690,206.0,86668.86677370868,116990.79626688914,0.0,-187500.02235174447,-41673.464080508245,-51377.38452880199,-46806.13986326932,-53540.22872927532,-52017.44908302416,187500.0,-22138.70997890353,-44744.75023087862,-53335.93378495381,-60239.02419078639,0.0,-24543.489461361107,0.21,0.928,0.214,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.350517,0.0, 2022-03-22 22:52:11.350
3691,208.0,87397.10895980704,93743.43976300236,0.0,-187500.02235174447,-40810.12795092201,-50455.956215376405,-45907.10799778796,-52706.30749539227,-51749.31755653829,187500.0,-21366.256042272573,-44560.840077500354,-52565.02211869027,-59665.4337245743,0.0,-23884.984717963307,0.21,0.926,0.216,192.0,3.0,72.0,14.0,120.0,3.0,96.0,0.0,0.0,0.0,1647985931.358539,0.0, 2022-03-22 22:52:11.358
3692,210.0,86274.40318756142,117818.52606755806,0.0,-187500.02235174447,-40692.46836810927,-50920.4701686466,-46142.85184655808,-53925.86337636273,-51485.723434176856,187500.0,-21605.06208003308,-44210.72235235242,-52804.09637738424,-59730.16437651687,0.0,-24346.324723520844,0.21,0.926,0.216,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.36641,0.0, 2022-03-22 22:52:11.366
3693,212.0,87337.34039513355,102427.13718737807,0.0,-187500.02235174447,-41667.384406016405,-51040.23081543813,-46599.341523568815,-52801.615333749694,-52197.93941950076,187500.0,-21995.368241711647,-44990.12768150898,-53199.11875714288,-60209.855164272216,0.0,-24248.91582118461,0.21,0.926,0.216,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.373057,0.0, 2022-03-22 22:52:11.373
3694,214.0,86733.12803901768,103676.75616464092,0.0,-187500.02235174447,-40195.25381270097,-50362.54827529768,-45612.579061100376,-53394.13772751543,-51314.30790594911,187500.0,-21110.485030470496,-44095.0073713073,-52301.04801667309,-59362.187607549145,0.0,-23927.16245975047,0.21,0.926,0.216,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.381194,0.0, 2022-03-22 22:52:11.381
3695,216.0,86660.12724162666,117152.01939964526,0.0,-187500.02235174447,-41662.15409781386,-51373.24945607776,-46782.93875252471,-53544.83318863311,-51995.00793159103,187500.0,-22121.14150776166,-44734.87075982938,-53319.39349405689,-60228.652981359126,0.0,-24544.33882765041,0.21,0.926,0.216,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.389121,0.0, 2022-03-22 22:52:11.389
3696,218.0,87410.6317652025,93749.94412063887,0.0,-187500.02235174447,-40824.09779120658,-50447.7084216724,-45895.23922148219,-52680.26771310184,-51732.66550691909,187500.0,-21354.65548690027,-44560.4153943557,-52551.92399643946,-59663.511474551146,0.0,-23889.11979068754,0.21,0.924,0.222,192.0,3.0,72.0,14.0,112.0,3.0,120.0,0.0,0.0,0.0,1647985931.396129,0.0, 2022-03-22 22:52:11.396
3697,220.0,86286.22726037828,117721.5865518554,0.0,-187500.02235174447,-40678.11854816897,-50897.3137613909,-46109.637154297496,-53904.9197918081,-51456.62146289605,187500.0,-21576.429495385823,-44196.84191904568,-52779.19653406103,-59712.70766409728,0.0,-24345.318895020355,0.21,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.410779,0.0, 2022-03-22 22:52:11.410
3698,222.0,87335.97693872177,102638.91996609211,0.0,-187500.02235174447,-41666.80326066056,-51040.85666428288,-46587.249229818495,-52802.17412736108,-52173.08427966646,187500.0,-21981.73367759391,-44981.07522500458,-53203.18677463375,-60201.98735022394,0.0,-24263.51151031393,0.21,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.418738,0.0, 2022-03-22 22:52:11.418
3699,224.0,86752.55170494935,103502.52431661182,0.0,-187500.02235174447,-40196.79608306838,-50348.779600713206,-45588.9085637222,-53377.888009296425,-51289.072786459066,187500.0,-21094.391774462674,-44091.07346428317,-52297.82936547153,-59350.94468008813,0.0,-23926.29074171671,0.21,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.425802,0.0, 2022-03-22 22:52:11.425
3700,226.0,86661.24482884942,117287.02393615532,0.0,-187500.02235174447,-41646.59728367296,-51355.70333668034,-46764.789136027,-53542.35214499857,-51961.27914920797,187500.0,-22102.50015288593,-44720.11860848888,-53313.04559863158,-60207.73174854896,0.0,-24548.38449339682,0.21,0.924,0.222,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.433355,0.0, 2022-03-22 22:52:11.433
3701,228.0,87409.46947449082,93759.9800538993,0.0,-187500.02235174447,-40833.32906166662,-50457.900817144015,-45906.21392800974,-52684.96157943745,-51725.04356205983,187500.0,-21358.07530380193,-44570.25016191604,-52556.3049383527,-59666.50660830816,0.0,-23896.026479724227,0.212,0.92,0.224,192.0,3.0,80.0,14.0,96.0,3.5,0.0,0.0,0.0,0.0,1647985931.442944,0.0, 2022-03-22 22:52:11.442
3702,230.0,86277.89005969645,117599.72484108506,0.0,-187500.02235174447,-40671.05539692109,-50896.62085731279,-46102.81987223862,-53910.41832094411,-51445.22207322384,187500.0,-21573.143788950896,-44198.6300586021,-52766.14311529912,-59706.65034134989,0.0,-24341.0944153183,0.212,0.92,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.449898,0.0, 2022-03-22 22:52:11.449
3703,232.0,87327.39386885094,102816.52692753398,0.0,-187500.02235174447,-41677.33093229901,-51055.072373756455,-46598.00041890149,-52817.82034847979,-52172.90546571082,187500.0,-21998.139858024104,-44996.45322518984,-53196.9059344418,-60215.510155619406,0.0,-24264.27146962541,0.212,0.92,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.456082,0.0, 2022-03-22 22:52:11.456
3704,234.0,86760.24070504197,103307.43829100588,0.0,-187500.02235174447,-40189.30824867586,-50342.36465005454,-45584.54997355342,-53368.90260802539,-51292.71612080528,187500.0,-21102.728975144502,-44105.98207783486,-52299.12576664994,-59362.03114533796,0.0,-23923.02738702624,0.212,0.92,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.462962,0.0, 2022-03-22 22:52:11.462
3705,236.0,86654.91928516857,117398.02269912038,0.0,-187500.02235174447,-41628.4253154308,-51351.47885697828,-46754.23911264409,-53546.97895610082,-51952.53961712595,187500.0,-22102.120173230192,-44716.92230903177,-53315.25842133265,-60205.92125724808,0.0,-24550.95494400918,0.212,0.92,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.471,0.0, 2022-03-22 22:52:11.471
3706,238.0,87415.6832594494,93777.95085644136,0.0,-187500.02235174447,-40837.978224513325,-50457.09615434363,-45901.27419248512,-52674.05392814326,-51725.53530043785,187500.0,-21367.954774851176,-44570.16075493822,-52562.89870296702,-59665.29961410757,0.0,-23901.949692004884,0.21,0.924,0.228,192.0,3.0,72.0,14.0,112.0,3.5,16.0,0.0,0.0,0.0,1647985931.478071,0.0, 2022-03-22 22:52:11.478
3707,240.0,86281.19811787583,117507.5909504403,0.0,-187500.02235174447,-40662.0476439056,-50893.60337181132,-46105.72559901782,-53913.5252134234,-51440.81877956614,187500.0,-21571.690925561303,-44193.51150912184,-52756.08483029423,-59702.20234420328,0.0,-24340.0438833289,0.21,0.924,0.228,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.48589,0.0, 2022-03-22 22:52:11.485
3708,242.0,87330.43370609685,102994.1115372314,0.0,-187500.02235174447,-41676.92860089882,-51056.34642319041,-46599.00624740199,-52809.43844430905,-52172.88311396636,187500.0,-22004.17482902704,-44989.747701853245,-53208.30532411401,-60216.09130097524,0.0,-24277.347240131767,0.21,0.924,0.228,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.49369,0.0, 2022-03-22 22:52:11.493
3709,244.0,86762.72174867651,103120.22007944823,0.0,-187500.02235174447,-40188.39182715319,-50346.56677801214,-45559.96305465258,-53355.513913096656,-51291.41971962687,187500.0,-21099.063289053836,-44101.62348766608,-52281.24437108569,-59354.54331094543,0.0,-23926.089576016617,0.21,0.924,0.228,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.5017,0.0, 2022-03-22 22:52:11.501
3710,246.0,86631.47230523496,117533.36251179726,0.0,-187500.02235174447,-41632.40392594384,-51368.86851416451,-46756.42958360072,-53575.79035470371,-51957.65816660621,187500.0,-22107.90927504412,-44719.47040789967,-53302.76379618214,-60211.48684161745,0.0,-24549.72559806414,0.21,0.924,0.228,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.508227,0.0, 2022-03-22 22:52:11.508
3711,248.0,87420.22066357383,93820.12859822852,0.0,-187500.02235174447,-40859.03356779022,-50470.216628338894,-45905.23045125371,-52673.5845415097,-51740.60037620072,187500.0,-21381.96931862465,-44585.15877546773,-52573.53813332774,-59683.89626549438,0.0,-23907.895256029995,0.21,0.924,0.224,192.0,3.0,72.0,14.0,112.0,3.5,0.0,0.0,0.0,0.0,1647985931.516348,0.0, 2022-03-22 22:52:11.516
3712,250.0,86286.60724003402,117430.90211521414,0.0,-187500.02235174447,-40645.596759986496,-50877.75598499251,-46073.15910734643,-53899.46596616101,-51430.69343932789,187500.0,-21559.151596921874,-44183.11794795012,-52758.431763462046,-59688.54542834109,0.0,-24339.73095890653,0.21,0.924,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.532308,0.0, 2022-03-22 22:52:11.532
3713,252.0,87318.85550246901,103222.76988300918,0.0,-187500.02235174447,-41675.22986832022,-51063.476629671655,-46591.71957870956,-52822.0671799263,-52178.22518089118,187500.0,-22012.51202970887,-44989.79240534215,-53218.38596086335,-60218.46058588751,0.0,-24284.14217044618,0.21,0.924,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.53843,0.0, 2022-03-22 22:52:11.538
3714,254.0,86770.54485923587,102990.311740674,0.0,-187500.02235174447,-40191.23049869901,-50343.66105123294,-45579.02909267296,-53354.77630552963,-51302.30501917661,187500.0,-21102.75132688896,-44102.69637139993,-52295.03539741461,-59352.21872952208,0.0,-23923.094442259604,0.21,0.924,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.546065,0.0, 2022-03-22 22:52:11.546
3715,0.0,86632.67929943553,117688.99770843957,0.0,-187500.02235174447,-41616.84711180295,-51346.53912145366,-46754.19440915519,-53570.31417731216,-51949.96916651358,187500.0,-22102.678966841577,-44701.0525704685,-53301.42269151482,-60194.54421932033,0.0,-24560.63324935833,0.21,0.924,0.224,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.553976,0.0, 2022-03-22 22:52:11.553
3716,2.0,87430.18954160089,93865.94967436192,0.0,-187500.02235174447,-40862.38632945852,-50464.98632013635,-45920.36258224995,-52665.94024490598,-51741.1144663232,187500.0,-21386.32790879344,-44578.3191416644,-52577.60615081861,-59673.41329734484,0.0,-23915.047814255693,0.211,0.924,0.221,192.0,3.0,80.0,14.0,112.0,3.0,104.0,0.0,0.0,0.0,1647985931.560838,0.0, 2022-03-22 22:52:11.560
3717,4.0,86296.6655250389,117305.26295963084,0.0,-187500.02235174447,-40627.9388818668,-50860.07575512836,-46051.58967394706,-53888.2230387,-51421.19394793439,187500.0,-21551.52965206261,-44167.471726831405,-52749.11108602418,-59671.468695577234,0.0,-24334.90298210418,0.211,0.924,0.221,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.568459,0.0, 2022-03-22 22:52:11.568
3718,6.0,87313.5581390331,103450.44475203096,0.0,-187500.02235174447,-41675.72160669823,-51069.98098730815,-46593.194793843606,-52830.78436026387,-52174.3136256115,187500.0,-22017.988207100418,-44983.98095178377,-53212.73096951616,-60212.716187562495,0.0,-24287.47258037002,0.211,0.924,0.221,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.576602,0.0, 2022-03-22 22:52:11.576
3719,8.0,86787.86746118874,102812.70477923212,0.0,-187500.02235174447,-40174.93607699109,-50325.62319345751,-45549.860066158784,-53323.81913945903,-51302.550888365615,187500.0,-21102.99719607797,-44105.66915341248,-52287.1899351108,-59347.32369748637,0.0,-23918.087651501617,0.211,0.924,0.221,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.583501,0.0, 2022-03-22 22:52:11.583
3720,10.0,86630.08649707872,117811.28410235456,0.0,-187500.02235174447,-41597.892832504855,-51352.90936862343,-46727.99816465356,-53577.01970064875,-51934.34529713933,187500.0,-22093.805324292814,-44689.92140172976,-53293.82309840001,-60182.89896045911,0.0,-24551.67019983175,0.211,0.924,0.221,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.590136,0.0, 2022-03-22 22:52:11.590
3721,12.0,87430.01072764525,93928.4228001145,0.0,-187500.02235174447,-40881.96645760137,-50482.308922089214,-45934.17596032333,-52666.54374200627,-51748.04350710434,187500.0,-21396.207379842686,-44587.50570863554,-52591.53128761426,-59684.32094863903,0.0,-23913.438488654912,0.2105,0.922,0.2205,192.0,3.0,72.0,14.0,96.0,3.0,112.0,0.0,0.0,0.0,1647985931.598302,0.0, 2022-03-22 22:52:11.598
3722,14.0,86289.04358017964,117196.49937111132,0.0,-187500.02235174447,-40628.251806289176,-50866.08837438683,-46051.053232080136,-53900.24827721695,-51426.156035203465,187500.0,-21548.64627702788,-44170.623322799605,-52744.1489987551,-59672.36276535544,0.0,-24327.1916302671,0.2105,0.922,0.2205,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.606159,0.0, 2022-03-22 22:52:11.606
3723,16.0,87301.84582493851,103701.20897307504,0.0,-187500.02235174447,-41680.661342222855,-51082.22974326966,-46575.8945436352,-52835.90290974414,-52188.75285252963,187500.0,-22028.49352699441,-44993.68160887738,-53223.88448999936,-60224.33909467925,0.0,-24291.25002518297,0.2105,0.922,0.2205,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.613359,0.0, 2022-03-22 22:52:11.613
3724,18.0,86779.977295396,102732.23849919302,0.0,-187500.02235174447,-40196.0361237569,-50337.62608023001,-45549.34597603631,-53331.86576746294,-51323.941507809344,187500.0,-21109.903885114654,-44121.98592686486,-52297.40468232688,-59360.310061014905,0.0,-23908.766974063758,0.2105,0.922,0.2205,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.620649,0.0, 2022-03-22 22:52:11.620
3725,20.0,86606.72892412293,118022.59749443502,0.0,-187500.02235174447,-41607.1688064538,-51361.69360419436,-46723.9301471627,-53600.51138407128,-51956.38411717226,187500.0,-22105.00354826493,-44699.10796870088,-53303.00966537114,-60196.131193176654,0.0,-24549.256211430577,0.2105,0.922,0.2205,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.62889,0.0, 2022-03-22 22:52:11.628
3726,22.0,87429.92132066743,93996.57326895872,0.0,-187500.02235174447,-40892.89646064001,-50496.47992807388,-45923.31301251805,-52667.70603271795,-51770.10467888173,187500.0,-21408.880818948845,-44604.09070302138,-52596.49337488334,-59699.40837614636,0.0,-23912.387956665512,0.21025,0.923,0.22125,192.0,3.0,72.0,14.0,112.0,3.0,120.0,0.0,0.0,0.0,1647985931.636639,0.0, 2022-03-22 22:52:11.636
3727,24.0,86290.58585054707,117125.8008033992,0.0,-187500.02235174447,-40616.22656777222,-50865.66369124218,-46044.615929677006,-53910.39596919966,-51427.96652650434,187500.0,-21547.394579338383,-44175.76422402432,-52747.68057437904,-59679.56002707005,0.0,-24324.82234535484,0.21025,0.923,0.22125,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.642849,0.0, 2022-03-22 22:52:11.642
3728,26.0,87296.86138592499,103931.1413682868,0.0,-187500.02235174447,-41698.87801395393,-51094.47849923116,-46610.78561672993,-52858.43346815508,-52189.33399788547,187500.0,-22036.07076836476,-44998.91191707992,-53243.73283907567,-60241.03584778737,0.0,-24299.63192935371,0.21025,0.923,0.22125,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.658429,0.0, 2022-03-22 22:52:11.658
3729,28.0,86799.95975493906,102612.72372159048,0.0,-187500.02235174447,-40188.727103320016,-50338.31898430813,-45558.1525633517,-53332.02222967413,-51312.94444953733,187500.0,-21103.153658289157,-44123.95288037692,-52294.38719682541,-59366.59090120685,0.0,-23910.666872342452,0.21025,0.923,0.22125,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.666842,0.0, 2022-03-22 22:52:11.666
3730,30.0,86598.83875833021,118163.97227811484,0.0,-187500.02235174447,-41592.50606209112,-51371.26015082123,-46722.96902215112,-53617.58811683513,-51939.55325359741,187500.0,-22098.14156271715,-44694.92819248774,-53294.24778154466,-60199.39454786713,0.0,-24549.680894575227,0.21025,0.923,0.22125,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647985931.673014,0.0, 2022-03-22 22:52:11.673
3731,32.0,87438.28087309371,94033.52070254336,0.0,-187500.02235174447,-40907.96153640289,-50504.41479735552,-45938.40044002538,-52661.55930299274,-51769.18825735906,187500.0,-21413.57468528446,-44614.61837465983,-52601.99190401935,-59718.76498684466,0.0,-23913.30437818818,0.208125,0.9215,0.224625,192.0,3.0,56.0,14.0,96.0,3.5,16.0,0.0,0.0,0.0,1647985931.681109,0.0, 2022-03-22 22:52:11.681
